type,headline
company_guidance,"align technology sees q3 rev. $267.2-$273.5m vs. est. $259.2m, eps $0.49-$0.52 vs. est. $0.52"
company_guidance,"align technology sees q4 eps $0.92-$0.95 vs $0.90 est., sales $391m-$398m vs $368.08m est."
company_guidance,"align technology, inc. late wednesday issued q3 guidance; sees eps $1.09-$1.16 vs $1.44 est., sales $585m-$600m vs $623.65m est."
company_guidance,"align technology, inc. sees q1 eps $0.21-0.23 vs $0.22 est; sees sales $146.0m-150.50m vs $144.52m est"
company_guidance,"align technology, inc. sees q1 eps $0.32-0.34 vs $0.37 est; sees sales $175.20m-179.60m vs $174.80m est"
company_guidance,"align technology, inc. sees q2 eps $0.26-0.28 vs $0.30 est; sees sales $153.60m-157.40m vs $158.90m est"
company_guidance,"align technology, inc. sees q3 eps $0.28-0.30; sees sales $154.90m-160.0m"
company_guidance,"align technology, inc. sees q3 eps $0.41-0.44 vs $0.44 est; sees sales $186.30m-190.20m vs $188.50m est"
company_guidance,"align technology, inc. sees q4 eps $0.41-0.43 vs $0.36 est"
company_guidance,"align technology, inc. sees q4 eps $0.47-0.50 vs $0.51 est"
company_guidance,alkermes maintains fy13 adj. net income guidance of $135-155m
company_guidance,alkermes plc lowers fy2014 eps guidance from $0.41-0.54 to $0.19-0.32 vs $0.51 est
company_guidance,alkermes plc raises fy2013 eps guidance from $0.88-1.02 to $0.99-1.13 vs $0.95 est
company_guidance,alkermes plc sees fy2014 eps $0.41-0.54; sees sales $580.0m-610.0m
earnings,"alkermes q4 eps $0.15 vs $0.04 est, revenue $213.5m vs $206.4m est"
company_guidance,alkermes raises guidance
company_guidance,"allegheny technologies guides fy sales $5b-5.1b, had seen $5.3b-5.4b"
corporate_action,"allegheny technologies selected to supply large oil pipeline repair project, estimated revenue value of $30m"
company_guidance,allegiant guides november scheduled departures up 4% from prior year
company_guidance,"allegiant guides september capacity up 22%, guides q3 system capacity up 13-15%, guides q4 system capacity up 19-23%"
redundant_meaningless,"allegiant late friday reported november passenger traffic up 10.6% yoy, revenue passenger miles up 9.9%, available seat miles up 11.7% yoy"
company_guidance,"allegiant late tuesday reported september passenger traffic down 0.8 % yoy, revenue passenger miles down 5.1% yoy, available seat miles down 5.6% yoy"
company_guidance,allegiant raises q3 guidance despite september traffic fall
redundant_meaningless,"allegiant travel company late tuesday reported august passengers up 15.5% yoy, revenue passenger miles up 14.6% yoy, available seat miles up 14.6% yoy"
company_guidance,allegiant travel guides q1 system capacity growth up 19-23%; q2 up 25-29%
company_guidance,allegiant travel reiterates fy19 eps guidance of $13.25-$14.75 vs $13.32 est.
redundant_meaningless,"allegiant's june 2017 passengers increased 10.8%, revenue passenger miles up 6.8%, available seat miles up 7.6%"
earnings,"allegion q1 eps $0.61 vs $0.64 est, revenue $502.3m vs $503.1m est"
earnings,"allegion q12 eps $0.51 vs $0.47 est, revenue $458.7m vs $454.3m est"
earnings,"allegion q3 eps $0.92 vs $0.78 est, revenue $544.5m vs $533m est"
earnings,"allegion q3 eps $0.93 vs $0.95 est, revenue $581.1m vs $586.8m est"
earnings,"allegion q4 eps $0.89 vs $0.74 est, revenue $545.4m vs $561.5m est"
company_guidance,allegion raises fy2014 eps guidance from $2.25-2.40 to $2.30-2.40
company_guidance,allegion sees fy eps $3.38 to $3.43 vs $3.39 est
company_guidance,allegion sees fy18 adj. eps $4.15-$4.35 vs $4.45 est.
company_guidance,allegion sees fy18 adj. eps $4.35-$4.50 vs $4.48 est.
company_guidance,allegion sees fy19 adj. eps $4.75-$4.90 vs $4.96 est.
company_guidance,allegion sees fy19 adj. eps $4.80 to $4.90 vs $4.86 estimate
company_guidance,allegion sees fy2014 eps $2.37-2.42 vs $2.37 est
company_guidance,allegion sees fy2018 eps $4.43-4.50 vs $4.46 est; sees sales $2.72b-2.73b vs $2.72b est
company_guidance,"allergan guides fy eps $4.15-4.19, had seen $4.13-4.19 vs $4.17"
company_guidance,allergan guides q1 eps $0.84-0.86 vs $0.91 est
company_guidance,allergan guides q2 eps $0.93-0.95 vs $0.92 estimate; guides revenues $1.31-1.36b vs. $1.32b estimate (agn)
earnings,"allergan posts mixed q2 results, guidance disappoints"
company_guidance,"allergan q1 adjusted earnings beat predictions, revenue miss"
company_guidance,"allergan raises board size to 10, adds peter mcdonnel"
company_guidance,allergan raises fy17 outlook
company_guidance,"allergan raises fy18 sales $15-$15.3b to $15.15-$15.35b, eps $15.65-$16.25 vs $15.65 est.; q2 sales $3.85-$4.00b vs $3.84b est., eps $4.00-$4.20 vs $3.94 est."
company_guidance,allergan raises fy18 sales from $15.15-$15.35b to $15.45-$15.60b
company_guidance,allergan raises fy19 sales guidance from $15.0b-$15.30b to $15.10b-$15.40b vs $15.2b est.
company_guidance,allergan raises fy19 sales guidance from $15.40b-$15.60b to $15.60b-$15.80b vs $15.56b est.
company_guidance,allergan raises guidance
company_guidance,allergan raises outlook
company_guidance,"allergan reaffirms fy19 adj. eps guidance of $16.55+ vs $16.72 est., raises sales guidance from $15.1b-$15.4b to $15.4b-$15.6b vs $15.34b est."
company_guidance,"allergan, inc. raises fy2014 eps guidance from $5.64-5.73 to $5.74-5.80 vs $5.70 est"
company_guidance,allergen guides fy 2011 $3.56-3.62 vs. $3.61 estimate; revenues $5050-5250m (agn)
company_guidance,"allete guides fy eps $2.50-2.60, had seen $2.40-2.60 vs $2.56 est"
earnings,"allete q1 eps $0.93 vs $0.90 est, revenue $333.8m vs $355.9m est"
earnings,"allete q2 eps $0.50 vs $0.51 est, revenue $314.8m vs $326.7m est"
earnings,"allete q4 eps $0.89 vs $0.73 est, revenue $341.5m vs $384m est"
company_guidance,"alliance data guides 2013 revenue $3.9b vs $3.92b est, see 2013 core eps $9.50 vs $9.80 est"
company_guidance,alliance data raises annual guidance
company_guidance,"alliance data raises fy16 rev. $7.15b vs. est. $7.09b, eps $16.85 vs. est. $16.78; q3 rev. $1.78b vs. est. $1.79b, eps $4.42 vs. est. $4.58"
company_guidance,alliance data systems corporation raises fy2013 eps guidance from $9.85 to $9.90 vs $9.96 est; raises fy2013 sales guidance from $4.28b to $4.30b vs $4.28b est
company_guidance,alliance data systems corporation raises fy2013 sales guidance from $4.20b to $4.25b vs $4.27b est
company_guidance,alliance data systems corporation raises fy2014 eps guidance from $12.00 to $12.20 vs $12.21 est; raises fy2014 sales guidance from $4.64b to $5.14b vs $4.82b est
company_guidance,alliance data systems corporation raises fy2014 eps guidance from $12.20 to $12.25 vs $12.31 est
company_guidance,"alliance fiber optic products, inc. raises q2 sales guidance from $14.0m to above $16.0m"
company_guidance,"alliance fiber optic products, inc. raises q3 sales guidance from $19.50m-20.50m to $22.0m vs $20.01m est"
company_guidance,alliance fiber optic raises q2 sales guidance from $22.50m-24.50m to $25.0m vs $23.24m est
company_guidance,alliance fiber optic sees prelim q3 revenue above $12.3m vs $11.8m est
company_guidance,alliance healthcare services affirms fy 2015 guidance; sees fy 2015 revenue ~$4.7b
company_guidance,alliance healthcare services sees 2011 revenue of $475m to $505m
earnings,"alliance once q4 eps $0.27, revenue $732.3m, no estimates"
corporate_action,alliance resource partners raises q3 unitholder distribution from $0.505 to $0.525/share
corporate_action,alliance resource partners raises quarterly distribution from $0.53 to $0.535
corporate_action,"alliance resource partners suspends dividend, withdraws 2020 guidance due to coronavirus"
earnings,"alliancebernstein q1 eps $0.40 vs $0.42 est, revenue $590.1 vs $726.5m, may not compare"
earnings,"alliancebernstein q4 eps $0.67 vs $0.53 est, revenue $786.3m vs $739.0m est"
company_guidance,alliancebernstein raises qtr. distribution fro $0.36 to $0.40/unit
earnings,"allianceberstein q3 eps $0.45 vs $0.43 est, revenue $747.6m vs $736.8m est"
earnings,"alliant beats, raises guidance - analyst blog"
redundant_meaningless,alliant energy corporation to issue 2011 guidance on december 21
company_guidance,alliant raises fy18 eps guidance to $2.13-$2.19
company_guidance,alliant techsystems inc. raises fy2014 eps guidance from $10.80-11.20 to $11.50-11.90 vs $11.26 est
company_guidance,alliant techsystems inc. sees fy2013 eps $8.60-9.00; raises fy2013 sales guidance from $4.05b-4.15b to $4.30b-4.38b
company_guidance,"alliant tops, ups guidance - analyst blog"
earnings,"alliqua biomedica q4 eps ($0.18) vs ($0.28) est, revenue $4.8m vs $5.30 est"
earnings,"alliqua q2 eps -$0.39 vs -$0.41 est, revenue $1.037m vs 980k est"
company_guidance,allison transmission announced fy19 sales guidance of $2.650b - $2.7b vs $2.68b estimate
company_guidance,allison transmission guides down hard for 2019
company_guidance,"allison transmission raises fy18 year-over-year sales growth guidance from 15-18% to 18-19%, net income from $570m-$600m to $600m-$620m"
company_guidance,"allison transmission sees fy17 sales growth 21-22%, adj. ebitda margin 37.75-38.75%, adj. free cash flow $510m-$530m"
company_guidance,"allison transmissions sees fy18 net income $570m-$600m, sales growth 15-18%"
redundant_meaningless,allot communications revenue soars 41% (allt)
company_guidance,"allscripts guides fy eps $0.77-0.83, had seen $0.74-0.80 vs $0.76 est"
earnings,allstate beats q4 revenue expectations
company_guidance,alnylam cuts fy20 onpattro sales guidance from $285m-$315m to $270m-$300m
company_guidance,alnylam pharma guides - analyst blog
redundant_meaningless,alphabet revenue disappoints ahead of apple earnings after the bell
corporate_action,alphabet self-driving subsidiary waymo raises $2.25b in first external funding
redundant_meaningless,"alphabet surges after q2 earnings, revenue beats"
company_guidance,alphatec holdings raises fy2019 sales guidance from $109m-112m to $113.1m-113.5m
company_guidance,alphatec raises fy19 sales guidance from $98m-$103m to $104m-$109m vs $100.9m estimate
analyst_action,"alta corp capital downgrades enerplus corporation to sector perform, raises pt to $17.55"
analyst_action,"altacorp capital maintains agrium at outperform, raises pt from $103 to $123"
earnings,"altera beats estimates, guides higher (altr)"
company_guidance,altera expects q2 sales to be in line with previous guidance of 0% to 5% sequential growth
company_guidance,altera expects q4 revenue guidance down 13-16% vs prior guidance of down 7-11%
company_guidance,altera expectsfourth quarter revenue revenue to grow 3 to 6 percent
company_guidance,altera guides in line with expectations - analyst blog
company_guidance,altera guides q1 revenues 5%-9% down from q4
company_guidance,altera guides q2 revenues 0-5% or $535-563m (altr)
company_guidance,"altera guides q2 revenues above estimates, in-line eps (altr)"
company_guidance,altera guides q3 gross margin 70.9%
company_guidance,altera guides q4 gross margin 69-70%
company_guidance,altera guides q4 sales about $445.5-465.3m vs $495.9m est
company_guidance,altera q3 revenue expectations inline with estimates
company_guidance,altera sees 5-9% sequential revenue decline in q1
company_guidance,altera sees q1 revenue down 7-9% vs q4; sees q2 revenue above q1 levels
company_guidance,"altera sees q3 sales growth 5-9%, gross margin ~68%"
company_guidance,altera updates q3 revenue guidance
company_guidance,altera updates q4 revenue outlook
company_guidance,altera ups guidance - analyst blog
earnings,"altisource asset management q1 eps ($0.50), revenue $4.82m"
corporate_action,altisource names john vella as chief revenue officer
company_guidance,altr expects sequential growth across its markets; raises q4 guidance
earnings,altra holdings beats; raises guidance (aimc)
company_guidance,altra holdings guides fy eps $1.35-1.45 vs $1.54 est
company_guidance,"altra holdings guides fy eps $1.35-1.45, had seen $1.50-1.60"
company_guidance,"altra holdings guides fy revenue $720-735m, had seen $740-760m"
company_guidance,"altra holdings, inc. lowers fy2013 eps guidance from $1.75-1.85 to $1.52-1.64"
company_guidance,"altra holdings, inc. narrows fy2014 eps guidance from $1.75-1.85 to $1.75-1.80 vs $1.80 est; raises fy2014 sales guidance from $800.0m-825.0m to $815.0m-825.0m vs $826.0m est"
company_guidance,"altra holdings, inc. raises fy2014 eps guidance from $1.80-1.95 to $1.85-2.00 vs $2.00 est"
earnings,"altra industrial motion q4 eps $0.41 vs $0.34 est, revenue $172.65m vs $170.32m est"
company_guidance,altra industrial motion raises fy2018 eps guidance from $2.45-2.55 to $2.86-2.91 vs $2.78 est
company_guidance,"altra industrial motion sees fy 2017 eps $1.75 to $1.85 vs $1.75 est, revenue $835m to $855m vs $776m est"
company_guidance,"altra maintains fy16 guidance of $700-$720m vs. est. $711m, eps $1.40-$1.50 vs. est. $1.49"
company_guidance,"altra raises fy 2017 guidance, sees eps $1.95-$2.05 from $1.83-$1.93 vs $1.93 est., sales $*50m-$865m from $840m-$855m vs $854m est."
company_guidance,altra raises fy17 guidance
company_guidance,altra raises fy18 adj. eps and sales outlook
company_guidance,altra raises fy18 guidance
company_guidance,altria cuts fy20-fy22 adj. eps growth guidance from 5-8% to 4-7%
earnings,"altria group q4 eps $0.67 vs $0.68 est, revenue $4.01b vs $4.75b est"
company_guidance,altria group raises earnings forecast (mo)
company_guidance,altria group raises fy2013 eps guidance from $2.35-2.41 to $2.36-2.41 vs $2.40 est
company_guidance,altria group raises fy2014 eps guidance from $2.52-2.59 to $2.54-2.59 vs $2.57 est
company_guidance,altria group reaffirms fy19 adj. eps guidance of $4.15-$4.27 vs $4.19 est.
company_guidance,altria group reaffirms fy2017 eps guidance $3.26-3.32
earnings,"altria group reported q4 eps of $0.55, inline; revenue of $6.20b, up 43% yoy"
redundant_meaningless,altria group's net income and revenue up
company_guidance,altria guides fy eps $1.96-2; had seen $2.29-2.33; starts $2b cash tender offer
company_guidance,altria inc. (mo) issues stronger than expected guidance for 2010
company_guidance,altria lowers fy 2011 gaap eps guidance to $1.70 to $1.76
company_guidance,altria narrows fy18 adj. eps guidance from $3.94-$4.03 to $3.95-$4.03 vs $4 estimate
company_guidance,altria narrows fy19 adj. eps guidance from $4.15-$4.27 to $4.19-$4.27 vs $4.18 est.
company_guidance,altria reaffirms full-year 2019 adj. earnings guidance of $4.15 to $4.27 at 2019 annual shareholders meeting
company_guidance,altria reaffirms fy 2011 adjusted eps guidance of $2.01 to $2.07; represents growth rate of 6% to 9%
company_guidance,altria reaffirms fy16 adj. eps guidance $3-$3.05 vs $3.06 est.
company_guidance,altria reaffirms fy17 adj. eps guidance of $3.26-$3.32 vs $3.28 est.
company_guidance,altria reaffirms fy19 guidance adj. eps $4.19-$4.27 vs $4.19 estimate
company_guidance,altria reaffirms guidance (mo)
company_guidance,"amag narrows, raises lower end of fy16 outlook: sales from $520m-$570m to $540m-$570m vs $543m est."
company_guidance,"amag pharma raises fy17 adj. sales outlook, cuts adj. ebitda guidance"
company_guidance,amag pharmaceuticals lowers fy17 adj. ebitda guidance from $270-$340 to $210-$260
company_guidance,amag pharmaceuticals raises fy2018 sales guidance from $500.0m-560.0m to $540.0m-580.0m vs $544.49m est
earnings,amag q4 revenue $153.0m vs $153.3m est
company_guidance,amanda hoffler properties narrows fy19 ffo guidance from $1.15-$1.19 to $1.16-$1.18
company_guidance,"amarin sees 2019 vascepa net revenue $410m-$425m, sees 2020 vascepa net revenue $650m-$700m"
company_guidance,amarin sees prelim. fy19 sales at or slightly above high end of $410m-$425m guidance range; sees fy20 sales $650m-$700m vs $687.48m est.
redundant_meaningless,"ambarella surges on q2 revenue beat, despite concerns around china customers"
company_guidance,amber road raises fy2014 eps guidance from $(0.32)-(0.35) to $(0.29)-(0.32) vs $(0.33) est; sees sales $63.0m-63.90m
company_guidance,amc guides q2 sales below the street
earnings,amc networks beats revenue estimates
redundant_meaningless,amdocs down 4.5% on revenue miss (dox)
company_guidance,amdocs guides q2 eps $0.62-0.68 vs $0.63 est
company_guidance,amdocs guides q4 revenue $815-835m vs $838.2m est; guides q4 eps $0.66-0.72 vs $0.69 est
company_guidance,"amdocs limited sees q1 eps guidance $1.02-$1.08 vs $1.11 est., sales guidance of $1.015b-$1.055b vs $1.04b est."
